StudentID,Gender,City,CollegeTier,Stream,Specialisation,Hostel,HistoryOfBacklogs,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,CGPA_Tier,PlacementStatus,IsAnomaly,Salary Package,Cluster
37831,Male,Hyderabad,Tier3,Mechanical,Embedded,Yes,No,6.18,5.75,6.0,6.42,5.89,6.27,6.17,6.09,6.07,91.7,1,1,1.0,1,1,62.6,3.2,49.0,43.6,0,Low,0,0,0.0,3
37832,Male,Delhi,Tier2,CS,DataScience,No,Yes,7.23,7.19,7.36,7.54,7.65,7.0,7.81,7.57,7.38,100.0,2,3,,2,2,86.8,4.3,79.3,76.0,1,Mid,1,0,10.0,2
37833,Female,Delhi,Tier2,Mechanical,Embedded,No,No,6.59,6.78,6.53,6.61,6.08,6.58,6.93,6.59,6.47,93.9,1,2,2.0,1,0,82.2,3.4,55.0,,0,Low,1,0,3.42,3
37834,Male,Hyderabad,Tier1,ECE,DataScience,No,No,7.36,8.17,7.96,7.85,8.21,8.23,8.57,8.76,8.17,75.8,2,4,3.0,3,2,83.0,2.7,69.7,82.7,1,High,1,0,18.65,0
37835,Female,Pune,Tier3,CS,AI,Yes,No,7.01,5.97,5.78,5.64,6.25,5.54,6.03,5.68,6.08,50.9,0,0,1.0,0,0,45.0,2.1,20.1,26.6,1,Low,0,0,0.0,1
37836,Female,Mumbai,Tier1,Civil,Embedded,Yes,No,9.0,9.76,9.38,9.03,9.09,9.73,9.21,9.25,9.31,93.1,2,3,,4,2,,3.6,87.9,70.3,1,High,1,0,25.16,0
37837,Male,Kochi,Tier1,Civil,DataScience,No,No,8.17,8.56,8.74,8.63,8.42,9.38,8.98,8.91,8.72,76.4,2,4,3.0,4,1,87.5,4.5,74.0,82.3,1,High,1,0,22.13,0
37838,Female,Pune,Tier2,Civil,Embedded,No,No,4.9,5.12,4.72,4.77,5.22,5.37,4.46,4.89,4.9,54.5,0,1,0.0,0,0,58.5,1.5,28.9,28.6,1,Low,0,0,0.0,1
37839,Male,Chennai,Tier2,Civil,AI,No,No,6.8,7.33,6.66,6.82,7.17,6.9,7.3,7.06,6.95,72.8,2,5,3.0,2,1,59.8,2.7,,89.1,0,Mid,1,0,8.61,2
37840,Male,Mumbai,Tier2,Mechanical,Networking,No,No,5.73,5.69,5.69,5.74,5.98,5.97,5.89,5.57,5.76,83.5,1,1,1.0,2,0,81.5,3.1,60.6,51.9,0,Low,1,0,3.81,3
37841,Female,Mumbai,Tier2,CS,DataScience,No,No,9.8,10.0,10.0,9.92,10.0,10.0,10.0,10.0,9.98,74.7,2,4,2.0,3,1,95.6,,62.6,64.9,1,High,1,0,18.13,0
37842,Male,Delhi,Tier3,CS,Networking,Yes,Yes,6.63,6.18,6.5,6.05,5.76,6.11,6.16,6.23,6.21,63.9,0,1,0.0,1,0,45.1,1.2,25.6,30.1,1,Low,0,0,0.0,1
37843,Male,Delhi,Tier2,Mechanical,Embedded,No,No,5.37,5.1,5.05,4.79,4.81,4.85,4.52,4.67,4.93,60.8,0,0,1.0,0,0,46.7,2.3,34.1,34.2,0,Low,0,0,0.0,1
37844,Female,Hyderabad,Tier3,CS,Embedded,Yes,No,7.01,6.44,6.22,6.96,6.49,6.09,6.1,6.64,6.5,91.8,0,1,2.0,2,0,58.5,2.8,68.0,46.1,1,Low,0,0,0.0,3
37845,Female,Hyderabad,Tier2,EE,Embedded,Yes,Yes,7.58,7.2,7.84,7.75,7.83,7.22,8.07,8.1,7.71,92.0,2,3,,5,1,98.7,3.7,84.5,62.4,1,Mid,1,0,9.7,2
37846,Male,Bangalore,Tier1,EE,DataScience,No,No,9.38,9.22,9.55,9.4,8.96,9.66,9.66,9.79,9.5,97.4,3,3,3.0,2,1,78.7,4.3,80.5,91.3,1,High,1,0,25.01,0
37847,Male,Pune,Tier3,ECE,Networking,Yes,No,8.11,7.41,7.41,7.37,7.63,7.62,7.59,7.78,7.45,74.4,1,2,2.0,3,0,64.3,3.3,62.3,45.9,1,Mid,1,0,8.61,3
37848,Male,Bangalore,Tier1,EE,AI,No,No,6.67,7.28,6.98,7.33,7.19,7.51,8.19,7.17,7.42,95.1,2,3,3.0,3,0,,3.1,84.7,60.4,1,Mid,1,0,10.83,2
37849,Female,Kolkata,Tier2,IT,Embedded,Yes,No,6.59,6.17,5.9,5.99,6.07,6.06,5.83,5.52,6.04,81.7,1,2,2.0,1,1,63.1,2.8,55.8,,1,Low,1,0,4.32,3
37850,Male,Hyderabad,Tier2,EE,Embedded,Yes,No,6.43,6.18,6.26,6.35,5.86,5.8,6.45,6.81,6.29,74.9,1,3,1.0,1,0,70.8,,49.7,64.8,1,Low,1,0,5.35,3
37851,Male,Kochi,Tier3,CS,Embedded,Yes,Yes,6.71,6.77,6.89,7.06,6.37,6.75,6.8,6.84,6.9,58.7,0,1,1.0,0,0,67.2,1.8,25.4,28.4,1,Mid,0,0,0.0,1
37852,Male,Pune,Tier1,EE,Embedded,No,No,10.0,10.0,9.71,9.58,10.0,10.0,10.0,10.0,10.0,58.1,1,2,2.0,2,1,82.4,5.0,70.2,67.8,1,High,1,0,25.16,0
37853,Male,Chennai,Tier1,ECE,AI,Yes,Yes,9.37,9.3,9.82,9.65,9.53,9.52,9.65,9.57,9.68,79.5,2,2,2.0,2,0,,2.9,56.5,52.0,0,High,1,0,18.47,0
37854,Male,Bangalore,Tier3,ECE,DataScience,Yes,No,6.93,7.6,7.21,7.01,7.14,7.29,6.88,7.2,7.17,81.1,0,2,0.0,2,1,68.3,3.4,,52.2,1,Mid,1,0,8.63,3
37855,Male,Hyderabad,Tier2,Mechanical,Networking,No,No,7.8,7.49,7.4,7.47,7.95,7.57,7.7,7.13,7.59,76.2,1,2,2.0,2,1,84.7,2.8,53.9,47.5,0,Mid,1,0,8.49,3
37856,Female,Hyderabad,Tier3,IT,DataScience,No,Yes,6.31,5.52,5.81,5.77,5.35,5.75,5.46,5.61,5.77,64.7,0,0,0.0,0,0,,1.1,22.2,29.3,0,Low,0,0,0.0,1
37857,Male,Chennai,Tier1,CS,Networking,No,No,9.44,10.0,10.0,10.0,10.0,9.98,10.0,10.0,10.0,79.0,2,3,3.0,3,1,94.7,4.4,73.1,61.8,0,High,1,0,18.74,0
37858,Female,Bangalore,Tier3,Mechanical,Embedded,No,No,6.84,6.32,6.34,6.13,6.3,6.81,6.53,6.05,6.42,74.6,1,2,1.0,1,1,56.8,3.3,53.7,58.2,1,Low,0,0,0.0,3
37859,Male,Delhi,Tier3,IT,DataScience,Yes,No,6.9,7.08,6.89,6.2,6.22,6.74,6.48,6.76,6.57,63.3,1,1,0.0,0,0,55.8,1.8,28.6,32.7,1,Mid,0,0,0.0,1
37860,Male,Chennai,Tier2,CS,DataScience,Yes,No,7.61,8.12,7.35,7.74,7.59,7.87,7.54,7.91,7.72,93.8,2,3,3.0,3,2,73.9,5.0,56.5,67.9,1,Mid,1,0,8.71,2
37861,Male,Pune,Tier3,Mechanical,AI,Yes,No,7.88,8.39,8.71,8.82,8.48,7.92,8.24,7.94,8.25,80.9,2,1,1.0,1,1,63.9,2.0,65.0,,1,High,1,0,18.43,3
37862,Female,Kolkata,Tier1,ECE,Networking,No,No,8.54,8.42,9.24,8.63,8.72,9.01,8.32,9.32,8.67,86.5,2,3,4.0,5,1,85.2,4.9,84.1,90.3,0,High,1,0,18.01,0
37863,Male,Ahmedabad,Tier2,ECE,AI,Yes,No,8.81,8.27,8.64,8.53,8.66,8.61,7.87,8.12,8.52,79.6,0,2,1.0,1,1,64.9,,57.3,52.6,0,High,1,0,18.22,3
37864,Male,Kolkata,Tier2,ECE,Networking,Yes,No,5.93,6.78,6.35,5.96,5.86,6.07,6.81,6.11,6.07,74.6,1,2,0.0,1,0,75.9,2.2,48.9,54.0,0,Low,1,0,3.15,3
37865,Male,Hyderabad,Tier1,CS,Embedded,No,No,7.3,6.23,7.27,7.24,7.27,7.05,7.27,7.29,7.12,71.7,3,3,4.0,3,1,85.2,4.9,80.4,,1,Mid,1,0,8.01,2
37866,Male,Hyderabad,Tier2,CS,DataScience,Yes,No,8.54,8.34,7.93,8.51,8.2,8.22,7.96,8.62,8.45,82.4,1,2,2.0,1,1,66.2,2.6,37.7,49.1,0,High,1,0,18.05,3
37867,Female,Mumbai,Tier3,CS,Embedded,No,Yes,6.02,6.17,6.25,6.26,6.05,5.8,6.38,5.9,6.12,68.6,1,0,0.0,0,0,37.9,2.7,31.3,28.3,0,Low,0,0,0.0,1
37868,Male,Kolkata,Tier3,ECE,DataScience,No,Yes,4.0,4.0,4.05,4.0,4.0,4.0,4.11,4.0,4.12,67.4,0,0,0.0,0,0,41.3,1.6,27.3,29.3,1,Low,0,0,0.0,1
37869,Male,Kolkata,Tier3,CS,AI,Yes,No,8.48,8.59,8.81,8.93,8.38,8.61,8.59,8.77,8.79,85.5,1,1,2.0,2,1,73.5,3.7,58.2,47.1,1,High,1,0,18.34,0
37870,Male,Jaipur,Tier2,Mechanical,AI,No,Yes,5.18,4.49,4.38,5.04,5.11,4.41,4.42,4.75,4.74,66.0,1,2,3.0,2,0,67.8,,52.3,46.3,0,Low,0,0,0.0,1
37871,Male,Kochi,Tier2,EE,Networking,No,No,4.6,4.4,4.0,4.29,4.79,4.0,4.33,4.44,4.45,54.63658037,0,1,1.0,1,0,37.0,,3.7,24.4,0,Low,0,1,0.0,1
37872,Male,Mumbai,Tier2,CS,Embedded,Yes,No,8.35,8.31,8.22,7.47,7.74,8.3,8.03,7.94,8.09,78.5,1,1,2.0,2,1,84.3,3.7,59.6,45.4,0,High,1,0,18.78,3
37873,Male,Hyderabad,Tier2,EE,Networking,No,No,5.53,5.89,6.43,5.81,6.22,5.95,5.78,5.84,5.84,88.2,1,3,1.0,1,0,,3.6,62.9,47.6,1,Low,0,0,0.0,3
37874,Male,Mumbai,Tier2,Mechanical,Embedded,Yes,No,8.4,8.59,8.3,8.5,8.46,8.77,8.88,8.38,8.51,79.4,2,2,1.0,1,0,55.8,2.8,62.2,47.5,1,High,1,0,18.69,3
37875,Male,Jaipur,Tier3,EE,Networking,Yes,No,6.03,5.97,6.28,6.1,5.99,6.13,6.15,6.14,6.08,85.6,1,2,2.0,1,0,74.6,4.0,58.4,68.4,1,Low,1,0,5.68,3
37876,Female,Ahmedabad,Tier2,CS,AI,Yes,No,7.62,8.19,7.84,7.99,7.89,8.1,7.83,8.0,7.97,89.6,2,3,3.0,4,2,79.9,3.7,80.6,83.3,1,Mid,1,0,8.95,2
37877,Male,Mumbai,Tier2,CS,AI,Yes,No,8.85,8.91,9.1,9.19,8.81,9.12,9.76,9.86,9.16,100.0,2,3,4.0,3,1,75.0,4.4,74.9,64.9,1,High,1,0,25.36,0
37878,Male,Mumbai,Tier2,ECE,Networking,No,No,7.77,7.54,7.96,7.36,8.13,7.72,7.45,7.96,7.62,79.4,1,2,2.0,2,0,70.1,2.4,40.9,44.8,1,Mid,1,0,10.09,3
37879,Male,Delhi,Tier3,ECE,Networking,No,No,4.76,4.92,4.85,4.61,4.94,4.91,5.06,5.53,4.85,77.5,1,1,2.0,1,1,65.5,2.4,56.8,51.8,1,Low,0,0,0.0,1
37880,Female,Mumbai,Tier2,Civil,Networking,Yes,Yes,7.04,7.32,6.95,7.09,7.32,7.29,6.44,6.43,7.1,71.0,0,1,1.0,1,0,44.1,2.1,31.9,21.1,0,Mid,0,0,0.0,3
37881,Male,Mumbai,Tier3,CS,DataScience,No,Yes,8.55,8.43,8.48,8.15,7.99,8.35,8.91,8.25,8.42,80.2,1,2,1.0,2,0,56.9,2.9,61.9,57.9,0,High,1,0,18.45,3
37882,Female,Pune,Tier1,Mechanical,Embedded,No,No,9.37,10.0,9.41,9.88,10.0,10.0,9.35,9.71,9.83,91.2,1,3,3.0,3,1,93.9,3.7,75.8,71.8,1,High,1,0,25.48,0
37883,Female,Ahmedabad,Tier3,Mechanical,Embedded,No,No,7.39,7.12,6.92,6.85,7.07,7.29,7.2,7.25,7.14,89.3,1,2,1.0,2,0,67.0,3.1,67.6,52.3,1,Mid,1,0,8.95,3
37884,Male,Hyderabad,Tier1,Civil,Embedded,No,No,6.75,6.98,6.79,6.97,7.22,6.38,6.69,7.24,7.01,85.0,1,4,4.0,4,1,84.3,3.1,76.9,78.2,0,Mid,1,0,12.94,2
37885,Female,Hyderabad,Tier2,CS,Networking,No,No,7.23,7.58,7.47,7.62,7.92,7.38,7.21,7.98,7.47,90.1,2,3,4.0,2,1,93.0,4.2,,87.2,1,Mid,1,0,8.08,2
37886,Female,Chennai,Tier2,Mechanical,Embedded,Yes,No,10.0,9.37,10.0,9.98,9.67,10.0,10.0,9.94,9.94,100.0,2,3,3.0,4,1,78.1,4.3,55.3,61.2,1,High,1,0,25.15,0
37887,Female,Bangalore,Tier1,ECE,AI,No,No,10.0,10.0,10.0,10.0,10.0,9.77,10.0,9.71,10.0,84.9,2,2,3.0,3,1,85.0,5.0,88.6,72.0,1,High,1,0,25.52,0
37888,Male,Kolkata,Tier2,Mechanical,DataScience,Yes,No,6.61,7.82,8.25,7.78,7.89,7.88,7.33,7.75,7.63,70.3,2,3,3.0,3,1,74.4,3.0,74.7,,1,Mid,1,0,8.42,2
37889,Female,Ahmedabad,Tier1,IT,DataScience,Yes,No,9.08,9.91,9.46,9.72,9.86,10.0,9.52,10.0,9.85,88.4,1,3,,3,1,86.5,3.7,63.9,83.1,1,High,1,0,25.63,0
37890,Female,Chennai,Tier2,ECE,DataScience,No,No,8.24,8.46,8.92,8.34,8.38,8.33,8.22,8.41,9.84,83.4,3,5,2.0,2,1,96.1,3.1,97.8,55.3,1,High,1,1,25.34,0
37891,Female,Bangalore,Tier2,CS,AI,Yes,No,6.69,7.25,6.91,6.91,6.75,7.26,7.27,7.31,6.96,84.2,2,3,3.0,3,0,80.6,5.0,86.8,86.0,1,Mid,1,0,12.48,2
37892,Male,Bangalore,Tier2,CS,AI,No,No,8.14,8.26,8.6,8.33,8.13,8.27,8.38,8.74,8.54,100.0,2,4,2.0,3,2,82.9,4.0,81.1,67.5,1,High,1,0,22.26,0
37893,Male,Hyderabad,Tier3,EE,DataScience,No,No,5.29,5.78,5.29,5.11,4.99,4.54,4.9,4.86,5.25,55.6,1,1,1.0,0,0,40.6,,26.2,33.7,0,Low,0,0,0.0,1
37894,Male,Pune,Tier1,CS,DataScience,Yes,No,5.9,6.32,6.09,5.93,6.12,6.37,5.59,6.34,6.14,71.0,1,2,2.0,1,1,66.1,2.9,52.0,49.5,0,Low,0,0,0.0,3
37895,Female,Kolkata,Tier2,ECE,Networking,Yes,No,6.93,7.08,7.39,7.07,7.18,7.06,7.02,7.21,7.21,99.3,2,3,2.0,4,2,72.9,3.5,66.8,93.0,1,Mid,1,0,8.09,2
37896,Male,Delhi,Tier1,ECE,Embedded,Yes,No,7.8,8.24,7.56,8.16,8.27,7.6,8.64,8.48,4.12,52.7625297,2,4,3.0,4,2,33.4,4.3,8.5,76.2,1,High,1,1,18.99,2
37897,Male,Bangalore,Tier3,CS,AI,Yes,No,7.08,7.72,6.88,6.84,7.41,7.74,7.34,7.61,9.76,95.1,3,5,,1,0,99.4,3.1,96.7,50.3,0,Mid,1,1,9.38,2
37898,Female,Hyderabad,Tier3,Mechanical,Embedded,No,Yes,8.56,8.77,8.45,8.62,8.74,8.25,8.81,8.26,8.6,75.0,1,2,1.0,1,1,78.9,4.3,51.0,60.0,0,High,1,0,18.15,0
37899,Male,Mumbai,Tier2,Mechanical,Networking,Yes,No,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.97,83.3,2,4,3.0,3,2,88.0,5.0,83.9,52.5,0,High,1,0,18.67,0
37900,Female,Kochi,Tier1,Mechanical,Embedded,Yes,No,8.0,8.57,8.45,8.66,8.17,9.3,8.24,8.37,8.51,78.2,1,3,3.0,4,1,,4.4,78.4,63.1,1,High,1,0,22.37,0
37901,Male,Hyderabad,Tier3,Mechanical,DataScience,Yes,No,4.0,4.02,4.0,4.0,4.0,4.0,4.17,4.0,4.14,59.5,0,0,,0,0,51.9,2.0,24.3,32.6,0,Low,0,0,0.0,1
37902,Male,Chennai,Tier3,Mechanical,Embedded,No,No,6.91,7.17,7.02,7.07,6.77,6.94,7.09,6.93,7.12,86.4,1,2,2.0,1,0,73.1,2.7,65.6,60.2,1,Mid,1,0,9.76,3
37903,Male,Kolkata,Tier1,IT,AI,Yes,No,7.93,7.19,7.25,7.73,7.64,7.31,7.51,7.75,7.48,69.8,1,1,2.0,2,0,57.0,4.4,52.2,46.7,1,Mid,1,0,8.64,3
37904,Male,Kolkata,Tier2,ECE,Embedded,Yes,No,8.04,7.78,8.37,8.84,7.88,8.5,8.3,8.73,8.25,97.0,1,3,3.0,4,2,100.0,3.9,65.5,64.6,1,High,1,0,22.87,0
37905,Male,Ahmedabad,Tier2,ECE,Embedded,No,No,7.77,7.35,8.52,7.93,7.76,8.01,8.0,8.44,7.87,86.9,2,4,3.0,4,2,85.5,3.9,92.8,81.3,1,Mid,1,0,8.05,2
37906,Female,Pune,Tier3,IT,Embedded,No,Yes,8.41,7.4,7.67,7.79,8.0,7.92,7.54,7.93,7.9,83.4,1,3,2.0,1,0,77.8,2.8,47.7,62.2,1,Mid,1,0,8.07,3
37907,Male,Delhi,Tier3,CS,AI,Yes,No,5.18,5.3,4.69,4.93,5.15,5.11,5.16,5.36,5.02,58.3,0,1,1.0,0,0,45.2,2.1,24.1,32.2,0,Low,0,0,0.0,1
37908,Male,Bangalore,Tier1,Mechanical,Networking,Yes,No,7.75,8.75,8.09,8.12,8.17,7.62,7.83,8.15,8.03,77.0,2,3,3.0,4,1,71.2,3.5,79.9,81.5,1,High,1,0,22.48,0
37909,Male,Hyderabad,Tier3,ECE,Embedded,Yes,No,5.61,4.87,5.75,5.26,5.41,4.72,4.77,4.8,9.93,66.2,3,5,0.0,0,0,98.0,1.3,97.1,30.6,0,Low,0,1,0.0,3
37910,Male,Delhi,Tier2,IT,DataScience,No,No,7.4,7.18,6.96,7.48,7.22,7.44,7.8,8.03,7.37,88.1,2,2,3.0,4,1,81.9,4.0,59.4,,1,Mid,1,0,8.93,2
37911,Female,Mumbai,Tier2,Civil,DataScience,No,No,5.14,5.69,5.37,5.42,5.27,5.34,5.6,5.43,5.47,80.8,0,1,2.0,2,1,60.4,,48.1,47.5,0,Low,0,0,0.0,1
37912,Female,Pune,Tier1,Mechanical,Networking,No,No,8.31,8.9,8.4,8.94,9.04,8.86,8.4,9.17,8.82,96.9,2,4,3.0,4,1,77.2,,65.5,70.2,1,High,1,0,18.82,0
37913,Male,Kolkata,Tier3,IT,AI,Yes,No,6.43,6.25,5.93,6.27,6.66,6.6,6.59,5.85,6.23,80.7,1,1,2.0,2,0,78.5,3.3,43.2,57.0,1,Low,0,0,0.0,3
37914,Male,Hyderabad,Tier1,ECE,Networking,No,No,8.02,8.06,8.62,8.18,8.13,8.66,8.18,8.31,8.28,79.2,1,2,2.0,2,0,73.4,,48.4,54.8,1,High,1,0,18.84,3
37915,Female,Bangalore,Tier2,Civil,Embedded,No,No,4.65,5.04,5.01,4.88,4.32,4.99,4.13,5.06,4.76,72.3,2,2,,2,0,63.5,,61.3,53.9,0,Low,0,0,0.0,1
37916,Male,Mumbai,Tier3,CS,DataScience,Yes,Yes,8.19,7.87,7.6,8.44,8.38,8.05,8.85,8.16,8.08,79.3,0,2,2.0,2,0,82.2,3.3,62.7,,1,High,0,0,18.68,3
37917,Female,Kolkata,Tier3,EE,DataScience,Yes,No,6.67,6.37,6.1,6.25,6.37,6.41,6.35,6.37,6.23,66.2,1,2,1.0,1,1,60.9,3.2,66.6,48.4,1,Low,0,0,0.0,3
37918,Male,Bangalore,Tier2,CS,AI,Yes,No,8.92,9.56,8.77,9.66,9.51,8.94,9.59,9.7,9.25,61.6,1,2,1.0,2,1,67.8,3.9,48.9,50.6,0,High,1,0,18.34,0
37919,Male,Mumbai,Tier1,Mechanical,Embedded,Yes,No,8.14,8.48,8.83,8.83,8.34,8.46,8.76,8.91,9.98,94.9,3,5,2.0,3,1,99.9,3.9,,87.9,0,High,1,1,18.72,0
37920,Male,Hyderabad,Tier1,CS,AI,Yes,No,7.69,7.44,7.21,7.37,7.23,7.61,7.91,7.99,7.57,59.8,1,1,1.0,3,0,68.6,3.8,58.8,54.0,0,Mid,1,0,8.64,3
37921,Female,Hyderabad,Tier2,EE,AI,Yes,No,7.68,7.95,8.01,7.45,8.46,7.71,7.86,8.07,7.8,87.8,2,4,3.0,2,2,74.8,3.6,87.0,74.7,1,Mid,1,0,8.51,2
37922,Male,Delhi,Tier3,IT,AI,No,No,5.84,6.35,6.53,6.13,6.28,6.11,6.22,6.39,6.36,75.0,1,1,2.0,2,1,62.4,3.2,53.9,42.2,1,Low,0,0,0.0,3
37923,Female,Jaipur,Tier2,Civil,DataScience,No,Yes,8.15,8.58,8.68,8.31,8.12,8.01,7.92,8.02,8.37,82.9,1,2,2.0,3,0,74.9,2.7,56.4,64.5,0,High,1,0,18.05,3
37924,Female,Delhi,Tier2,EE,DataScience,Yes,No,7.62,7.35,7.96,8.02,8.28,8.01,8.09,8.22,7.94,86.4,1,2,3.0,3,1,84.0,3.8,85.9,95.6,1,Mid,1,0,12.45,2
37925,Male,Mumbai,Tier3,Mechanical,Networking,No,No,6.36,6.62,6.6,6.41,6.94,7.01,6.96,6.58,6.73,64.7,0,1,1.0,1,0,50.9,1.4,31.1,23.0,0,Mid,0,0,0.0,1
37926,Female,Bangalore,Tier3,CS,DataScience,Yes,Yes,4.08,5.17,4.97,4.85,4.35,4.59,4.5,4.55,4.68,67.4,0,0,0.0,1,0,48.5,1.8,34.1,31.2,1,Low,0,0,0.0,1
37927,Male,Chennai,Tier1,ECE,AI,Yes,Yes,9.07,9.12,8.54,8.79,7.89,8.58,8.98,8.63,8.84,77.0,1,2,1.0,1,0,,2.2,54.9,51.9,0,High,1,0,18.75,3
37928,Male,Delhi,Tier1,Mechanical,DataScience,Yes,No,8.87,9.0,8.66,8.69,8.85,8.66,8.75,8.79,8.72,93.4,2,2,4.0,3,1,86.1,4.7,79.0,84.7,1,High,1,0,22.09,0
37929,Female,Hyderabad,Tier3,CS,AI,Yes,No,8.16,7.41,7.5,7.74,6.77,8.02,7.97,7.69,7.69,72.2,1,3,2.0,2,0,62.6,2.1,47.2,65.9,1,Mid,1,0,8.15,3
37930,Male,Ahmedabad,Tier2,CS,AI,Yes,Yes,4.97,5.17,5.66,5.5,5.41,5.35,5.43,5.08,5.37,61.0,1,1,1.0,0,0,,1.9,32.1,30.9,0,Low,0,0,0.0,1
37931,Male,Ahmedabad,Tier1,CS,AI,Yes,No,8.13,7.55,7.7,7.78,7.81,7.61,7.67,8.18,7.76,96.1,2,3,2.0,3,1,86.3,3.5,86.2,78.9,1,Mid,1,0,8.74,2
37932,Female,Mumbai,Tier3,Mechanical,AI,No,No,6.6,6.71,6.56,5.71,6.59,6.82,5.95,6.42,4.3,54.89985416,0,1,0.0,1,0,35.6,2.5,1.3,30.4,0,Low,0,1,0.0,1
37933,Male,Hyderabad,Tier3,ECE,Embedded,No,No,4.56,5.26,4.58,4.82,4.85,4.98,5.18,5.59,4.96,64.9,0,1,1.0,0,0,41.4,1.9,36.2,27.0,0,Low,0,0,0.0,1
37934,Female,Delhi,Tier3,ECE,Networking,Yes,No,6.72,6.1,6.62,6.48,6.97,6.75,6.3,6.22,6.46,83.0,1,1,2.0,2,0,72.8,3.0,44.1,50.6,1,Low,1,0,5.21,3
37935,Female,Hyderabad,Tier2,Mechanical,DataScience,Yes,No,8.43,8.84,8.87,8.76,9.13,8.64,8.95,9.08,8.76,59.0,0,2,,2,1,56.7,3.8,61.9,59.1,1,High,1,0,22.05,0
37936,Male,Hyderabad,Tier3,ECE,Embedded,No,No,6.39,6.01,6.26,5.74,5.86,5.75,6.47,6.51,6.04,67.8,1,2,1.0,2,0,71.5,2.2,51.1,52.0,0,Low,0,0,0.0,3
37937,Female,Pune,Tier3,Civil,Networking,Yes,No,7.88,8.27,8.65,8.64,8.6,7.7,8.02,8.33,8.29,64.5,1,2,2.0,1,0,62.0,3.4,,52.4,0,High,1,0,18.6,3
37938,Female,Mumbai,Tier2,CS,AI,No,No,8.43,8.35,8.28,8.42,8.21,8.31,8.44,8.66,8.5,77.4,3,3,3.0,4,2,83.4,3.6,88.8,79.6,1,High,1,0,22.81,0
37939,Male,Bangalore,Tier2,CS,AI,Yes,No,7.38,7.96,7.77,7.77,7.95,8.11,8.0,7.71,8.0,65.9,2,3,3.0,3,2,94.5,3.8,83.0,74.3,1,Mid,1,0,8.64,2
37940,Male,Hyderabad,Tier2,Mechanical,Embedded,No,No,4.18,4.02,4.49,4.49,4.51,4.65,4.93,4.35,4.39,71.4,1,2,2.0,2,1,,3.7,55.8,44.9,1,Low,1,0,4.98,1
37941,Female,Hyderabad,Tier1,EE,Embedded,No,No,5.8,6.0,5.28,6.06,6.25,6.34,5.82,5.78,5.99,95.8,2,3,3.0,4,1,91.0,5.0,78.6,73.7,1,Low,1,0,5.71,2
37942,Female,Kolkata,Tier3,Civil,Embedded,Yes,No,7.53,6.77,7.43,6.94,7.02,7.06,6.84,7.06,6.85,79.0,1,2,1.0,2,0,70.8,2.0,47.0,48.1,1,Mid,1,0,8.8,3
37943,Male,Hyderabad,Tier3,CS,AI,No,Yes,4.05,4.7,4.46,4.75,4.8,4.57,4.66,4.06,4.5,62.5,1,1,1.0,0,0,,2.5,23.4,28.2,1,Low,0,0,0.0,1
37944,Male,Pune,Tier1,CS,DataScience,Yes,No,9.68,8.78,9.85,9.53,10.0,9.66,9.62,9.48,9.73,73.4,2,4,3.0,3,1,87.5,3.1,77.3,75.2,1,High,1,0,25.67,0
37945,Female,Kochi,Tier1,CS,DataScience,Yes,No,6.34,6.24,5.84,6.06,6.09,6.61,6.55,7.1,6.36,87.3,2,4,3.0,3,1,83.7,4.1,70.7,71.1,1,Low,1,0,5.61,2
37946,Female,Hyderabad,Tier3,EE,Embedded,No,Yes,6.2,6.55,6.13,5.76,6.66,6.17,6.46,6.2,6.31,83.5,1,2,1.0,2,0,56.2,3.2,54.6,43.3,0,Low,0,0,0.0,3
37947,Male,Pune,Tier1,EE,Embedded,Yes,No,5.98,5.97,6.02,5.84,6.06,6.65,6.18,6.4,6.06,66.2,3,4,3.0,2,2,94.5,5.0,73.3,85.0,0,Low,1,0,5.16,2
37948,Female,Chennai,Tier2,CS,Embedded,No,No,5.21,5.85,5.92,6.13,5.7,6.41,6.0,5.41,5.81,50.0,0,1,0.0,0,0,46.4,1.9,,38.9,0,Low,0,0,0.0,1
37949,Male,Ahmedabad,Tier2,CS,DataScience,Yes,No,5.51,5.73,5.68,6.02,5.19,5.2,5.6,4.97,5.57,77.3,1,3,0.0,1,1,77.2,3.3,58.8,63.1,0,Low,1,0,3.59,3
37950,Male,Bangalore,Tier1,Mechanical,Embedded,Yes,No,8.44,8.37,8.16,8.57,8.65,8.74,8.2,8.56,8.39,91.3,1,1,2.0,2,1,83.9,3.8,58.2,57.3,0,High,1,0,18.18,0
37951,Female,Mumbai,Tier1,ECE,DataScience,Yes,No,9.42,9.18,9.61,9.58,9.99,10.0,9.83,9.92,9.63,64.4,3,3,3.0,3,1,87.5,4.7,66.2,63.5,1,High,1,0,25.68,0
37952,Male,Kolkata,Tier1,IT,DataScience,Yes,No,6.84,6.45,7.0,7.3,7.05,7.51,7.23,7.1,7.15,81.9,2,3,3.0,1,1,89.1,3.9,,65.8,1,Mid,1,0,8.81,2
